student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,task_completed,final_test_passed,final_test_total,session_duration_s,label_post_query_improvement
11617,4,6,0,172.31,13.65,12.52,3,0.2396,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.19,10.19,0,0.0,10.19,10.19,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.56,0.0,11.96,0.0,0.0,87,180,3,4,1,4,4,673.93,0
11617,5,6,0,242.81,70.5,68.17,4,0.0587,2,2,2,0,0.5,6,0,0,0.17,0,0,0.0,0.0,3,3,0,2.16,7.3,42.15,0,0.0,31.12,31.12,0.0,12.87,10.94,0.0,2.68,0.0,10.19,2.68,10.94,0.0,31.12,13.24,0.0,47,194,3,4,1,4,4,673.93,0
11617,6,6,0,265.74,22.93,21.58,1,0.0463,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.87,11.05,0,0.0,11.59,11.59,0.0,5.1,4.89,0.0,0.0,0.0,5.1,0.0,4.89,0.0,11.59,0.0,0.0,20,294,3,4,1,4,4,673.93,0
11619,1,13,1,98.03,0.0,98.03,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,37.53,81.36,0,0.0,0.0,0.0,0.0,0.0,10.14,87.88,0.0,0.0,0.0,0.0,10.14,87.88,0.0,0.0,0.0,15,189,0,0,1,4,4,858.94,
11619,2,13,0,179.08,81.05,79.5,37,0.4654,26,8,8,18,0.2162,8,8,1,8.2,1,0,0.8,3.16,0,0,0,0.0,17.58,39.44,0,0.0,13.94,17.14,0.0,43.0,3.97,0.0,2.53,0.0,40.47,2.53,3.97,0.0,28.35,4.18,0.0,18,397,0,0,1,4,4,858.94,0
11619,3,13,0,213.96,34.88,32.88,4,0.1216,3,1,1,2,0.25,2,1,1,0.02,0,0,0.0,0.0,0,0,0,0.0,14.77,17.88,0,0.0,15.57,15.57,0.0,8.13,3.14,0.0,0.0,0.0,8.13,0.0,3.14,0.0,15.57,6.04,0.0,13,249,0,0,1,4,4,858.94,0
11619,4,13,0,235.27,21.31,19.68,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.74,16.74,0,0.0,19.68,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,2.2,0.0,17.48,0.0,0.0,11,405,0,0,1,4,4,858.94,0
11619,5,13,0,294.69,59.42,57.19,17,0.2972,8,9,9,-1,0.5294,2,2,1,12.34,1,0,6.97,6.97,0,0,0,0.0,10.38,37.51,0,0.0,11.01,11.01,0.0,10.46,4.36,0.0,0.0,0.0,10.46,0.0,4.36,0.0,11.01,31.36,0.0,14,455,0,0,1,4,4,858.94,0
11619,6,13,0,330.46,35.77,32.65,3,0.0919,2,1,1,1,0.3333,2,2,1,2.4,0,0,2.38,0.0,0,0,0,0.0,15.14,18.58,0,0.0,16.99,16.99,0.0,13.030000000000001,2.62,0.0,5.13,0.0,7.9,5.13,2.62,0.0,16.99,0.0,0.0,8,315,0,0,1,4,4,858.94,0
11619,7,13,0,362.17,31.72,30.06,8,0.2662,4,4,4,0,0.5,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,12.85,12.85,0,0.0,13.87,13.87,0.0,10.17,0.96,0.0,2.75,0.0,7.42,2.75,0.96,0.0,13.87,5.05,0.0,3,390,0,0,1,4,4,858.94,0
11619,8,13,0,452.08,89.9,86.95,6,0.069,3,3,3,0,0.5,2,2,1,12.86,1,0,8.28,8.28,0,0,0,0.0,46.53,69.92,2,46.53,58.92,58.92,0.0,7.79,4.2,0.0,0.0,0.0,7.79,0.0,4.2,0.0,58.92,16.04,0.0,21,623,0,0,1,4,4,858.94,0
11619,9,13,0,619.24,167.16,164.24,117,0.7124,107,10,10,97,0.0855,4,3,1,32.68,2,0,12.27,12.27,1,1,0,5.69,19.12,81.75,0,0.0,20.65,20.65,0.0,91.22,3.1,0.0,0.0,0.0,91.22,0.0,3.1,0.0,20.65,49.27,0.0,17,319,3,4,1,4,4,858.94,1
11619,10,13,0,654.09,34.85,33.15,9,0.2715,5,2,2,3,0.2222,2,1,1,0.03,0,0,0.0,0.0,0,0,0,0.0,16.47,23.45,0,0.0,16.47,16.47,0.0,3.58,2.16,0.0,0.0,0.0,3.58,0.0,2.16,0.0,19.35,8.06,0.0,4,318,3,4,1,4,4,858.94,0
11619,11,13,0,727.02,72.93,70.4,37,0.5256,15,22,22,-7,0.5946,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,25.69,50.51,0,0.0,27.75,27.75,0.0,13.41,1.69,0.0,0.0,0.0,13.41,0.0,1.69,0.0,27.75,27.55,0.0,4,415,3,4,1,4,4,858.94,0
11619,12,13,0,776.16,49.15,46.74,34,0.7275,28,5,5,23,0.1471,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,17.33,28.25,0,0.0,17.98,17.98,0.0,21.96,1.77,0.0,0.0,0.0,21.96,0.0,1.77,0.0,17.98,5.02,0.0,4,464,3,4,1,4,4,858.94,0
11619,13,13,0,797.81,21.65,18.75,1,0.0533,1,0,0,1,0.0,13,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,8.27,11.76,0,0.0,4.42,4.42,0.0,1.74,3.66,0.0,0.0,0.0,1.74,0.0,3.66,0.0,4.42,8.93,0.0,5,312,3,4,1,4,4,858.94,0
11620,1,2,1,143.68,0.0,143.68,18,0.1253,16,2,2,14,0.1111,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,28.58,118.56,0,0.0,0.0,0.0,43.57,0.0,9.96,67.54,0.0,43.57,0.0,0.0,9.96,67.54,0.0,0.0,22.6,33,356,0,0,1,4,4,560.59,
11620,2,2,0,173.13,29.46,25.61,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.1,10.1,0,0.0,25.61,0.0,0.0,0.0,14.89,0.0,0.0,0.0,0.0,0.0,14.89,0.0,10.72,0.0,0.0,40,379,0,0,1,4,4,560.59,0
11622,1,6,1,472.91,0.0,472.91,141,0.2982,85,56,56,29,0.3972,18,18,1,24.27,17,0,13.56,19.23,0,0,0,0.0,31.61,344.57,12,79.09,0.0,0.0,0.0,105.86,4.84,54.19,5.36,0.0,100.5,5.36,4.84,54.19,0.0,308.02,0.0,18,304,0,0,0,1,4,1009.54,
11622,2,6,0,506.72,33.82,32.05,8,0.2496,5,3,3,2,0.375,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,9.71,17.16,0,0.0,10.27,10.27,0.0,18.18,3.6,0.0,0.0,0.0,18.18,0.0,3.6,0.0,10.27,0.0,0.0,11,244,0,0,0,1,4,1009.54,0
11622,3,6,0,672.94,166.21,164.47,80,0.4864,39,41,41,-2,0.5125,4,4,1,36.72,3,0,29.72,29.72,0,0,0,0.0,44.01,109.36,6,28.17,28.22,28.22,0.0,39.14,2.86,0.0,0.0,0.0,39.14,0.0,2.86,0.0,28.22,94.25,0.0,11,275,0,0,0,1,4,1009.54,0
11622,4,6,0,706.66,33.73,32.2,27,0.8385,12,15,15,-3,0.5556,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,11.94,15.19,0,0.0,12.8,12.8,0.0,16.83,2.57,0.0,2.01,0.0,14.82,2.01,2.57,0.0,12.8,0.0,0.0,11,298,0,0,0,1,4,1009.54,0
11622,5,6,0,766.27,59.6,57.4,2,0.0348,2,0,0,2,0.0,1,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,30.77,46.5,0,0.0,13.67,13.67,0.0,4.41,7.87,0.0,0.0,0.0,4.41,0.0,7.87,0.0,13.67,31.45,0.0,27,217,1,4,0,1,4,1009.54,1
11622,6,6,0,889.75,123.49,121.81,96,0.7881,46,50,50,-4,0.5208,5,5,1,18.3,4,0,8.43,8.43,0,0,0,0.0,35.45,64.18,0,0.0,38.19,38.19,0.0,46.059999999999995,3.74,0.0,2.37,0.0,43.69,2.37,3.74,0.0,38.19,33.81,0.0,11,238,1,4,0,1,4,1009.54,0
11624,1,6,1,447.13,0.0,447.13,238,0.5323,166,71,71,95,0.2983,11,7,1,20.04,7,0,9.42,10.77,4,4,0,7.57,29.53,280.42,0,0.0,0.0,0.0,21.14,137.28,16.61,57.2,11.29,21.14,125.99,11.29,16.61,57.2,0.0,200.61,14.28,54,312,3,4,1,4,4,870.03,
11624,2,6,0,494.51,47.38,45.38,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,20.89,31.75,0,0.0,45.38,0.0,0.0,0.0,7.78,0.0,0.0,0.0,0.0,0.0,7.78,0.0,37.6,0.0,0.0,21,370,3,4,1,4,4,870.03,0
11624,3,6,0,574.5,79.99,77.46,26,0.3357,24,2,2,22,0.0769,10,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,7.15,32.07,0,0.0,26.44,26.44,0.0,24.07,11.57,0.0,0.0,0.0,24.07,0.0,11.57,0.0,26.44,15.39,0.0,39,476,3,4,1,4,4,870.03,0
11624,4,6,0,647.28,72.78,69.35,7,0.1009,4,3,3,1,0.4286,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,5.94,20.43,0,0.0,23.88,23.88,0.0,7.95,30.86,0.0,0.0,0.0,7.95,0.0,30.86,0.0,23.88,6.66,0.0,121,399,3,4,1,4,4,870.03,0
11624,5,6,0,772.3,125.02,121.35,77,0.6345,36,41,41,-5,0.5325,30,0,0,0.81,0,0,0.0,0.0,3,0,0,0.0,19.96,68.31,0,0.0,14.99,14.99,0.0,60.620000000000005,12.51,0.0,26.34,0.0,34.28,26.34,12.51,0.0,14.99,33.23,0.0,37,397,3,4,1,4,4,870.03,0
11624,6,6,0,827.0,54.7,51.84,15,0.2894,14,1,1,13,0.0667,13,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.72,36.52,0,0.0,25.94,25.94,0.0,13.06,1.34,0.0,0.0,0.0,13.06,0.0,1.34,0.0,25.94,11.5,0.0,9,347,4,4,1,4,4,870.03,1
11626,1,3,1,147.77,0.0,147.77,34,0.2301,32,2,2,30,0.0588,3,1,1,36.71,1,0,34.82,34.82,1,0,0,0.0,24.74,107.2,0,0.0,0.0,0.0,0.0,24.89,5.7,91.5,0.0,0.0,24.89,0.0,5.7,91.5,0.0,25.68,0.0,29,192,3,4,1,4,4,525.98,
11626,2,3,0,155.05,7.28,5.84,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.94,4.94,0,0.0,5.84,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,5.61,0.0,0.0,3,257,3,4,1,4,4,525.98,0
11626,3,3,0,167.7,12.65,10.94,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.88,6.88,0,0.0,10.94,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,3.16,0.0,7.78,0.0,0.0,26,360,3,4,1,4,4,525.98,0
11627,1,5,1,224.89,0.0,224.89,54,0.2401,41,11,11,30,0.2037,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,57.35,165.23,8,86.44,0.0,0.0,42.97,0.0,4.8,51.27,0.0,42.97,0.0,0.0,4.8,51.27,14.64,0.0,111.21,24,294,0,0,1,4,4,564.71,
11627,2,5,0,242.09,17.2,15.37,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.5,7.5,0,0.0,15.37,0.0,0.0,0.0,6.88,0.0,0.0,0.0,0.0,0.0,6.88,0.0,8.49,0.0,0.0,29,221,0,0,1,4,4,564.71,0
11627,3,5,0,286.57,44.48,42.57,41,0.9632,37,4,4,33,0.0976,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.21,22.65,0,0.0,6.54,6.54,27.28,0.0,0.29,0.0,0.0,27.28,0.0,0.0,0.29,0.0,6.54,0.0,8.46,73,233,0,0,1,4,4,564.71,0
11627,4,5,0,397.08,110.51,109.0,57,0.5229,38,19,19,19,0.3333,23,1,1,3.27,0,0,0.0,0.0,4,4,0,9.93,12.83,75.28,2,12.83,22.92,31.67,0.0,31.41,3.73,0.0,0.0,0.0,31.41,0.0,3.73,0.0,31.67,42.19,0.0,17,282,2,4,1,4,4,564.71,1
11627,5,5,0,410.47,13.39,11.5,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.46,7.46,0,0.0,11.5,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,3.59,0.0,7.91,0.0,0.0,12,333,2,4,1,4,4,564.71,0
11630,1,2,1,290.08,0.0,290.08,255,0.8791,197,58,58,139,0.2275,2,2,1,54.67,1,0,51.79,51.79,0,0,0,0.0,51.09,190.51,4,21.28,0.0,0.0,109.15,2.87,5.35,33.79,0.0,109.15,2.87,0.0,5.35,33.79,0.0,17.76,121.15,22,241,0,0,1,4,4,773.68,
11630,2,2,0,311.61,21.53,19.63,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.78,10.78,0,0.0,19.63,0.0,0.0,0.0,8.48,0.0,0.0,0.0,0.0,0.0,8.48,0.0,11.15,0.0,0.0,38,322,0,0,1,4,4,773.68,0
11631,1,8,1,82.18,0.0,82.18,1,0.0122,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,29.27,57.41,0,0.0,0.0,0.0,13.81,0.0,15.22,53.14,0.0,13.81,0.0,0.0,15.22,53.14,0.0,0.0,0.0,29,193,0,0,1,4,4,568.18,
11631,2,8,0,110.78,28.6,26.74,7,0.2618,7,0,0,7,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.62,19.93,0,0.0,6.39,6.39,8.41,0.0,4.31,0.0,0.0,8.41,0.0,0.0,4.31,0.0,6.39,0.0,7.62,17,252,0,0,1,4,4,568.18,0
11631,3,8,0,132.21,21.43,19.78,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,15.16,15.16,0,0.0,19.78,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,15.89,0.0,0.0,12,383,0,0,1,4,4,568.18,0
11631,4,8,0,263.53,131.31,128.45,44,0.3425,34,10,10,24,0.2273,4,2,1,17.59,2,0,7.45,7.45,2,1,0,28.24,27.37,81.24,0,0.0,8.88,8.88,31.02,9.59,3.62,0.0,0.0,31.02,9.59,0.0,3.62,0.0,8.88,53.77,21.57,63,359,3,4,1,4,4,568.18,1
11631,5,8,0,283.5,19.98,17.24,1,0.058,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.66,9.66,0,0.0,11.49,11.49,0.0,1.97,3.78,0.0,0.0,0.0,1.97,0.0,3.78,0.0,11.49,0.0,0.0,12,458,3,4,1,4,4,568.18,0
11631,6,8,0,316.83,33.33,30.56,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,22.59,22.59,0,0.0,30.56,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,6.84,0.0,23.72,0.0,0.0,18,467,3,4,1,4,4,568.18,0
11631,7,8,0,372.54,55.71,52.7,14,0.2657,9,5,5,4,0.3571,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,17.88,39.22,0,0.0,6.04,6.04,0.0,5.23,5.27,0.0,0.0,0.0,5.23,0.0,5.27,0.0,6.04,36.16,0.0,12,582,3,4,1,4,4,568.18,0
11631,8,8,0,398.86,26.32,24.03,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.01,5.01,0,0.0,24.03,0.0,0.0,0.0,17.74,0.0,0.0,0.0,0.0,0.0,17.74,0.0,6.29,0.0,0.0,44,574,3,4,1,4,4,568.18,0
11632,1,5,1,240.2,0.0,240.2,109,0.4538,61,41,41,22,0.3761,7,2,1,14.76,2,0,5.2,5.2,4,3,0,9.56,21.07,145.57,0,0.0,0.0,0.0,43.36,29.88,4.3,54.55,2.81,43.36,27.07,2.81,4.3,54.55,0.0,67.38,40.73,18,145,3,4,1,4,4,715.9,
11632,2,5,0,254.29,14.09,12.84,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.52,7.52,0,0.0,12.84,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,0.0,4.53,0.0,8.32,0.0,0.0,40,217,3,4,1,4,4,715.9,0
11632,3,5,0,269.28,14.98,13.59,1,0.0736,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.56,8.56,0,0.0,0.84,0.84,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,2.44,0.0,11.15,0.0,0.0,21,334,3,4,1,4,4,715.9,0
11632,4,5,0,415.47,146.19,143.91,81,0.5629,46,30,30,16,0.3704,2,2,1,55.25,2,0,18.23,18.23,0,0,0,0.0,29.01,91.46,0,0.0,11.31,11.31,0.0,33.42,3.86,0.0,0.0,0.0,33.42,0.0,3.86,0.0,11.31,95.32,0.0,47,156,3,4,1,4,4,715.9,0
11632,5,5,0,445.95,30.48,29.43,2,0.068,1,1,1,0,0.5,5,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,13.55,17.02,0,0.0,3.77,3.77,0.0,2.47,9.14,0.0,0.0,0.0,2.47,0.0,9.14,0.0,3.77,14.05,0.0,47,214,3,4,1,4,4,715.9,0
11635,1,5,1,246.85,0.0,246.85,86,0.3484,70,4,4,68,0.0465,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,44.38,175.71,0,0.0,0.0,0.0,40.59,0.0,8.38,55.02,0.0,40.59,0.0,0.0,8.38,55.02,0.0,0.0,142.85,201,296,0,0,1,4,4,881.62,
11635,2,5,0,270.1,23.25,21.33,1,0.0469,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.45,11.9,0,0.0,10.66,10.66,4.0,0.0,6.67,0.0,0.0,4.0,0.0,0.0,6.67,0.0,10.66,0.0,0.0,41,339,0,0,1,4,4,881.62,0
11635,3,5,0,381.2,111.1,108.99,40,0.367,32,5,5,27,0.125,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,21.53,80.74,2,12.52,15.25,15.25,65.91,0.0,4.09,0.0,0.0,65.91,0.0,0.0,4.09,0.0,15.63,0.0,23.36,129,540,0,0,1,4,4,881.62,0
11635,4,5,0,480.82,99.62,95.88,17,0.1773,7,4,4,3,0.2353,2,2,1,50.85,2,0,21.55,21.55,0,0,0,0.0,39.69,78.44,0,0.0,38.75,78.46,0.0,10.63,0.92,0.0,0.0,0.0,10.63,0.0,0.92,0.0,78.97,5.36,0.0,85,328,0,0,1,4,4,881.62,0
11635,5,5,0,582.88,102.07,99.63,10,0.1004,5,3,3,2,0.3,3,2,1,13.01,2,0,11.29,21.1,1,1,0,31.25,29.17,78.15,0,0.0,5.89,5.89,0.0,39.51,3.37,0.0,3.01,0.0,36.5,3.01,3.37,0.0,5.89,50.87,0.0,88,392,2,4,1,4,4,881.62,1
11636,1,7,1,166.91,0.0,166.91,46,0.2756,40,5,5,35,0.1087,2,2,1,123.08,1,0,37.3,37.3,0,0,0,0.0,32.32,110.34,0,0.0,0.0,0.0,0.0,44.02,5.73,67.33,0.0,0.0,44.02,0.0,5.73,67.33,0.0,49.84,0.0,32,189,0,0,1,4,4,840.51,
11636,2,7,0,197.09,30.18,28.7,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.38,22.18,0,0.0,28.7,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,3.95,0.0,24.75,0.0,0.0,12,292,0,0,1,4,4,840.51,0
11636,3,7,0,242.62,45.53,40.94,10,0.2443,9,1,1,8,0.1,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,13.67,25.19,0,0.0,12.11,12.11,0.0,10.84,4.31,0.0,0.0,0.0,10.84,0.0,4.31,0.0,12.11,13.67,0.0,27,179,0,0,1,4,4,840.51,0
11636,4,7,0,290.48,47.87,46.86,4,0.0854,2,2,2,0,0.5,5,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,8.41,23.68,0,0.0,4.55,4.55,0.0,4.99,13.82,0.0,0.0,0.0,4.99,0.0,13.82,0.0,4.55,23.49,0.0,73,235,3,4,1,4,4,840.51,1
11636,5,7,0,320.79,30.3,28.39,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,25.21,25.21,0,0.0,28.39,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,3.17,0.0,25.21,0.0,0.0,16,315,3,4,1,4,4,840.51,0
11636,6,7,0,376.35,55.56,52.4,21,0.4007,20,1,1,19,0.0476,10,0,0,1.38,0,0,0.0,0.0,2,1,0,9.07,16.26,33.1,0,0.0,18.07,18.07,0.0,10.53,2.16,0.0,0.0,0.0,10.53,0.0,2.16,0.0,18.07,21.64,0.0,13,334,3,4,1,4,4,840.51,0
11636,7,7,0,518.27,141.92,140.05,40,0.2856,24,16,16,8,0.4,14,1,1,0.97,0,0,0.0,0.0,1,1,0,4.73,49.28,104.49,4,60.64,102.79,102.79,0.0,20.42,3.54,0.0,0.0,0.0,20.42,0.0,3.54,0.0,102.78,13.3,0.0,18,399,3,4,1,4,4,840.51,0
11642,1,2,1,185.6,0.0,185.6,66,0.3556,59,5,5,54,0.0758,3,3,1,40.08,3,0,10.94,10.94,0,0,0,0.0,38.36,125.0,0,0.0,0.0,0.0,0.0,39.3,11.11,45.52,0.0,0.0,39.3,0.0,11.11,45.52,0.0,89.68,0.0,35,365,0,0,1,4,4,406.72,
11642,2,2,0,211.21,25.61,21.81,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.29,19.29,0,0.0,21.81,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,1.96,0.0,19.85,0.0,0.0,12,327,0,0,1,4,4,406.72,0
11645,1,1,1,381.08,0.0,381.08,171,0.4487,147,23,23,124,0.1345,35,0,0,1.82,0,0,0.0,0.0,2,2,0,26.29,103.68,291.06,2,12.34,0.0,0.0,78.59,16.27,5.29,97.89,2.37,78.59,13.9,2.37,5.29,97.89,0.0,128.83,54.21,29,126,3,4,1,4,4,609.32,
11647,1,1,1,73.96,0.0,73.96,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,24.81,53.11,2,16.63,0.0,0.0,0.0,0.0,5.84,68.12,0.0,0.0,0.0,0.0,5.84,68.12,0.0,0.0,0.0,29,153,0,0,1,4,4,1579.96,
11653,1,1,1,166.17,0.0,166.17,27,0.1625,24,3,3,21,0.1111,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,23.61,115.31,4,41.03,0.0,0.0,60.53,0.0,17.42,43.35,0.0,60.53,0.0,0.0,17.42,43.35,0.0,0.0,44.86,37,195,0,0,1,4,4,431.09,
11657,1,1,1,90.77,0.0,90.77,1,0.011,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,18.7,48.07,2,18.7,0.0,0.0,28.12,0.0,26.01,36.64,0.0,28.12,0.0,0.0,26.01,36.64,0.0,0.0,0.0,56,144,0,0,1,4,4,416.44,
11658,1,1,1,98.39,0.0,98.39,16,0.1626,2,7,7,-4,0.4375,13,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,16.64,55.84,4,18.49,0.0,0.0,42.12,0.0,4.62,32.21,0.0,42.12,0.0,0.0,4.62,32.21,0.0,0.0,19.43,2,293,4,4,1,4,4,227.36,
11663,1,4,1,144.34,0.0,144.34,62,0.4295,59,3,3,56,0.0484,5,0,0,0.01,0,0,0.0,0.0,1,0,0,0.0,19.72,99.53,0,0.0,0.0,0.0,57.9,0.0,7.6,36.37,0.0,57.9,0.0,0.0,7.6,36.37,0.0,0.0,42.47,38,101,3,4,1,4,4,632.87,
11663,2,4,0,168.18,23.84,21.24,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.89,13.89,0,0.0,21.24,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,4.58,0.0,16.66,0.0,0.0,12,207,3,4,1,4,4,632.87,0
11663,3,4,0,188.23,20.05,18.66,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.41,10.41,0,0.0,18.66,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,6.9,0.0,11.76,0.0,0.0,41,299,3,4,1,4,4,632.87,0
11663,4,4,0,265.25,77.02,75.3,10,0.1328,3,7,7,-4,0.7,10,0,0,1.14,0,0,0.0,0.0,2,0,0,0.0,28.24,65.99,2,28.24,52.72,52.72,0.0,13.98,4.41,0.0,10.24,0.0,3.74,10.24,4.41,0.0,52.72,4.19,0.0,20,312,3,4,1,4,4,632.87,0
11664,1,13,1,167.63,0.0,167.63,69,0.4116,54,15,15,39,0.2174,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,42.29,126.42,2,38.61,0.0,0.0,22.81,0.0,4.77,82.77,0.0,22.81,0.0,0.0,4.77,82.77,0.0,0.0,57.27,35,234,0,0,0,3,4,816.95,
11664,2,13,0,188.48,20.85,19.25,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.4,13.4,0,0.0,19.25,0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,4.81,0.0,14.44,0.0,0.0,19,189,0,0,0,3,4,816.95,0
11664,3,13,0,222.04,33.56,32.22,21,0.6517,21,0,0,21,0.0,1,0,0,0.0,0,0,0.0,0.0,1,1,0,3.73,14.94,18.41,0,0.0,15.5,15.5,5.15,2.16,5.65,0.0,0.0,5.15,2.16,0.0,5.65,0.0,15.5,0.0,3.76,49,170,2,4,0,3,4,816.95,1
11664,4,13,0,231.5,9.46,8.1,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.12,4.12,0,0.0,8.1,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,3.14,0.0,4.96,0.0,0.0,25,281,2,4,0,3,4,816.95,0
11664,5,13,0,329.65,98.15,96.42,40,0.4149,29,11,11,18,0.275,2,0,0,1.08,0,0,0.0,0.0,2,0,0,0.0,51.84,66.55,0,0.0,0.82,0.82,0.0,71.49,7.07,0.0,0.0,0.0,71.49,0.0,7.07,0.0,0.82,17.04,0.0,20,270,2,4,0,3,4,816.95,0
